req_turning,req_milling,plan,req_sheet_metal,req_sheet_metal_inserts,one_manufacturer,num_distinct_parts_binned,total_quantity_of_parts_binned,separator,predBidProb,post_id_manuf,manufacturer_name,manufacture_country,vendor_status
1,0,standard,0,0,1,[11-20),[100-200),,0.09259665,788,Zahavi steel ltd.,,vendor
1,0,standard,0,0,1,[11-20),[100-200),,0.084489785,15228,Metalif Inc.,TR,vendor
1,0,standard,0,0,1,[11-20),[100-200),,0.08446463,54499,Leshine,CN,vendor
1,0,standard,0,0,1,[11-20),[100-200),,0.040381454,63577,Inolif,TR,vendor
1,0,standard,0,0,1,[11-20),[100-200),,0.039828107,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,0,1,[11-20),[100-200),,0.028137527,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,0,1,[11-20),[100-200),,0.0134529015,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,0,1,[11-20),[100-200),,0.007282111,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,0,standard,0,0,1,[11-20),[100-200),,0.0043218047,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,0,standard,0,0,1,[11-20),[100-200),,0.0037267227,23710,5MGLOBAL,TR,vendor
1,0,standard,0,0,1,[11-20),[100-200),,0.0007361475,5011,YAAF,,vendor
1,0,standard,0,0,1,[11-20),[100-200),,0.00049529795,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,0,standard,0,0,1,[11-20),[100-200),,0.00027723028,5007,nirgal metal turning,,vendor
1,0,standard,0,0,1,[11-20),[100-200),,5.9225087e-05,65418,Hall Family Investments 3 LLC,US,vendor
1,0,standard,0,0,1,[11-20),[100-200),,2.7320293e-05,20224,YDC METAL,TR,vendor
1,0,standard,0,0,1,[11-20),[100-200),,1.7267912e-05,770,M.ash presicion mechanics,IL,vendor
1,0,standard,0,0,1,[11-20),[100-200),,1.4745463e-05,23582,BURKAMER KALIP MAKINA MUHENDISLIK SAN TIC LTD STI,TR,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.4506855,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.35740882,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.24616137,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.18160662,5011,YAAF,,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.122485384,788,Zahavi steel ltd.,,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.11631038,770,M.ash presicion mechanics,IL,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.10354403,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.10115491,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.08302415,54499,Leshine,CN,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.08175736,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.053131167,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.042186424,23710,5MGLOBAL,TR,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.040397268,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.030033084,20224,YDC METAL,TR,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.01995389,65418,Hall Family Investments 3 LLC,US,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.018309936,21576,Masteran LTD,,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.015863411,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.0067152563,742,N.B.T. Sharpening & Machining Ltd.,,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.0015063545,1714,MATIC Kft.,HU,vendor
1,0,standard,0,1,0,[4-11),[10-30),,0.0012929203,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.3733981,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.32523814,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.31625903,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.15054399,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.12959966,788,Zahavi steel ltd.,,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.12346234,5011,YAAF,,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.113661714,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.094003625,770,M.ash presicion mechanics,IL,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.053119995,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.039892767,742,N.B.T. Sharpening & Machining Ltd.,,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.038873047,20224,YDC METAL,TR,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.035271842,54499,Leshine,CN,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.032250274,24491,Spuntech Solutions Private Limited,IN,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.019637844,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.01186575,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.007822881,65418,Hall Family Investments 3 LLC,US,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.007060956,21576,Masteran LTD,,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.006298056,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.00071020186,15611,Chemograf Ltd.,,vendor
1,0,standard,0,1,0,[4-11),[1-10),,0.0006291104,1276,A. Peer Industries Ltd.,,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.41667658,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.3703452,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.3020253,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.22744457,788,Zahavi steel ltd.,,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.17406356,5011,YAAF,,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.1274087,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.099280365,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.09314338,23710,5MGLOBAL,TR,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.065092556,770,M.ash presicion mechanics,IL,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.043659978,24491,Spuntech Solutions Private Limited,IN,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.039524954,54499,Leshine,CN,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.035970796,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.032187883,1714,MATIC Kft.,HU,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.030036923,21576,Masteran LTD,,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.023581695,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.01754881,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.010731507,20522,AVCO,,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.009703105,65418,Hall Family Investments 3 LLC,US,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.006591495,742,N.B.T. Sharpening & Machining Ltd.,,vendor
1,0,standard,0,1,0,[4-11),[30-100),,0.0033154436,63577,Inolif,TR,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.4870408,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.4826448,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.29814208,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.13768652,1714,MATIC Kft.,HU,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.10293072,5011,YAAF,,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.0912615,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.08275411,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.07934333,23710,5MGLOBAL,TR,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.06917904,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.06440718,24491,Spuntech Solutions Private Limited,IN,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.058876917,788,Zahavi steel ltd.,,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.05335701,54499,Leshine,CN,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.052433535,20224,YDC METAL,TR,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.035660222,63577,Inolif,TR,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.034352574,20522,AVCO,,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.030511314,770,M.ash presicion mechanics,IL,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.019824121,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.01248425,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.0022236174,742,N.B.T. Sharpening & Machining Ltd.,,vendor
1,0,standard,0,1,0,[4-11),>=200,,0.002213183,21576,Masteran LTD,,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.42967445,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.34014812,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.24128243,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.19396773,788,Zahavi steel ltd.,,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.1780099,21576,Masteran LTD,,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.118528835,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.11313877,742,N.B.T. Sharpening & Machining Ltd.,,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.10881761,1714,MATIC Kft.,HU,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.08763387,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.062254813,54499,Leshine,CN,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.056741405,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.048918072,20224,YDC METAL,TR,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.041033447,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.040177207,23710,5MGLOBAL,TR,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.014311891,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.004850604,63577,Inolif,TR,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.004718746,65418,Hall Family Investments 3 LLC,US,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.0034120833,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.0019633707,5011,YAAF,,vendor
1,0,standard,0,1,0,[4-11),[100-200),,0.0015672715,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.46494344,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.3913584,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.3825654,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.21785747,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.18472023,788,Zahavi steel ltd.,,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.17965393,5011,YAAF,,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.14228942,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.11732362,65418,Hall Family Investments 3 LLC,US,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.09495135,54499,Leshine,CN,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.091305405,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.07376904,21576,Masteran LTD,,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.06027221,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.05375882,23710,5MGLOBAL,TR,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.051728647,770,M.ash presicion mechanics,IL,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.047261316,19924,RUDI LTD,,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.03091542,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.025369173,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.016052313,25719,Herrramientas Centroamericanas,SV,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.013058157,742,N.B.T. Sharpening & Machining Ltd.,,vendor
1,0,standard,0,1,0,[1-4),[10-30),,0.010809965,20224,YDC METAL,TR,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.47494084,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.332284,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.252949,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.1823699,788,Zahavi steel ltd.,,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.1284683,5011,YAAF,,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.12592614,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.124256015,65418,Hall Family Investments 3 LLC,US,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.11103729,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.10285855,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.05871159,54499,Leshine,CN,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.036759786,770,M.ash presicion mechanics,IL,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.031948097,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.03067325,742,N.B.T. Sharpening & Machining Ltd.,,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.026465105,21576,Masteran LTD,,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.022976894,19924,RUDI LTD,,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.01990575,20224,YDC METAL,TR,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.019125853,24491,Spuntech Solutions Private Limited,IN,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.009744788,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.0084905885,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,0,standard,0,1,0,[1-4),[1-10),,0.0032111348,25719,Herrramientas Centroamericanas,SV,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.47762534,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.39237663,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.31054834,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.29821065,788,Zahavi steel ltd.,,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.17859812,65418,Hall Family Investments 3 LLC,US,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.15852411,5011,YAAF,,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.09603536,23710,5MGLOBAL,TR,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.09481213,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.08453613,19924,RUDI LTD,,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.08267252,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.069741756,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.067319624,21576,Masteran LTD,,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.04609745,24491,Spuntech Solutions Private Limited,IN,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.04387972,63577,Inolif,TR,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.039939847,1714,MATIC Kft.,HU,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.03167689,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.026569406,54499,Leshine,CN,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.016675232,15865,KANFIT,,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.0149085,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,1,0,[1-4),[30-100),,0.011250245,770,M.ash presicion mechanics,IL,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.5181699,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.46723312,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.3729689,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.19575498,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.17223293,63577,Inolif,TR,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.16801542,1714,MATIC Kft.,HU,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.12447561,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.11039671,5011,YAAF,,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.10318836,24491,Spuntech Solutions Private Limited,IN,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.09333444,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.08693629,788,Zahavi steel ltd.,,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.08323279,23710,5MGLOBAL,TR,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.07963348,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.05245019,19924,RUDI LTD,,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.048958633,54499,Leshine,CN,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.03121666,20224,YDC METAL,TR,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.024497088,20522,AVCO,,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.023412513,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.011770708,21576,Masteran LTD,,vendor
1,0,standard,0,1,0,[1-4),>=200,,0.00649932,770,M.ash presicion mechanics,IL,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.39777443,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.37189358,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.3280575,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.26543963,788,Zahavi steel ltd.,,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.23848808,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.16987309,21576,Masteran LTD,,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.15419772,1714,MATIC Kft.,HU,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.105266325,742,N.B.T. Sharpening & Machining Ltd.,,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.10104331,63577,Inolif,TR,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.09319422,65418,Hall Family Investments 3 LLC,US,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.08823304,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.07337956,54499,Leshine,CN,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.050534796,23710,5MGLOBAL,TR,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.046129495,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.04343684,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.028870814,20224,YDC METAL,TR,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.009475692,19571,YAAF Machining,IL,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.00910524,65759,"Xiamen Guansheng Precision Machinery Co., Ltd.",CN,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.0054560164,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,0,standard,0,1,0,[1-4),[100-200),,0.0027007342,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.40595636,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.40472308,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.30448416,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.2180222,5011,YAAF,,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.15046926,788,Zahavi steel ltd.,,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.13038048,770,M.ash presicion mechanics,IL,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.060164038,54499,Leshine,CN,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.030085605,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.017468998,23710,5MGLOBAL,TR,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.012192077,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.009291168,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.008671779,790,M. Barzilay Metal industries Ltd.,IL,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.006990133,15611,Chemograf Ltd.,,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.0019142622,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.0007259678,20224,YDC METAL,TR,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.0004908859,65418,Hall Family Investments 3 LLC,US,vendor
1,0,standard,0,1,0,>=20,[10-30),,0.00015554599,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,0,standard,0,1,0,>=20,[10-30),,7.539631e-05,1714,MATIC Kft.,HU,vendor
1,0,standard,0,1,0,>=20,[10-30),,7.3335366e-05,20522,AVCO,,vendor
1,0,standard,0,1,0,>=20,[10-30),,6.385568e-05,15865,KANFIT,,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.55364114,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.320659,36004,Shenzhen KG Model Co. Ltd,CN,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.20827816,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.19775352,5011,YAAF,,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.15724878,788,Zahavi steel ltd.,,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.12841804,770,M.ash presicion mechanics,IL,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.06553856,29877,Tecasan Kalıp İmalat San. ve Tic. A.Ş.,TR,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.029594632,19928,"א.ל. כרסומטל זיווד בע""מ",,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.020759266,54499,Leshine,CN,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.01491844,7490,GS ELECTRONIC PACKAGING,,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.009269024,1266,Semel Hagalil Design &amp; Production Ltd.,,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.004046461,15611,Chemograf Ltd.,,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.001716305,20224,YDC METAL,TR,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.00018567062,65418,Hall Family Investments 3 LLC,US,vendor
1,0,standard,0,1,0,>=20,[1-10),,0.00011439848,20522,AVCO,,vendor
1,0,standard,0,1,0,>=20,[1-10),,6.4044194e-05,1276,A. Peer Industries Ltd.,,vendor
1,0,standard,0,1,0,>=20,[1-10),,4.5461948e-05,742,N.B.T. Sharpening & Machining Ltd.,,vendor
1,0,standard,0,1,0,>=20,[1-10),,4.0390572e-05,5007,nirgal metal turning,,vendor
1,0,standard,0,1,0,>=20,[1-10),,3.3129258e-05,20636,Moshe Turgerman Milling and Machining with C.N.C LTD.,,vendor
1,0,standard,0,1,0,>=20,[1-10),,3.151411e-05,19924,RUDI LTD,,vendor
1,0,standard,0,1,0,>=20,[30-100),,0.57304615,15228,Metalif Inc.,TR,vendor
1,0,standard,0,1,0,>=20,[30-100),,0.2964838,5314,Hongding Photoelectric Technology,CN,vendor
1,0,standard,0,1,0,>=20,[30-100),,0.25155392,36004,Shenzhen KG Model Co. Ltd,CN,vendor
